timestep,episode,total,progress,velocity,barrier,heading,smoothness,angular,existence,min_laser,distance_to_goal,cmd_vel_x,cmd_vel_y,cmd_vel_z,pose_x,pose_y,pose_yaw,goal_x,goal_y
0,1,28.944632005182967,25.308694237702287,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
1,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
2,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
3,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
4,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
5,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
6,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
7,1,3.635937767480679,0.0,-1.3640622325193208,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.4546874108397736,-0.04466976535730027,0.6243374575509864,0.0,0.0,0.0,1.0,0.0
8,1,2.502330061758936,0.0,-2.497669938241064,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8325566460803546,0.453789684196642,0.5706035054959712,0.0,0.0,0.0,1.0,0.0
9,1,3.325146699028267,0.0,-1.674853300971733,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5582844336572443,-0.22700402651409,0.07082130618867308,0.0,0.0,0.0,1.0,0.0
10,1,5.905977883105881,0.0,0.9059778831058807,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3019926277019602,-0.8579474594835893,-1.0,0.0,0.0,0.0,1.0,0.0
11,1,5.166342009767514,0.0,0.166342009767514,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.05544733658917134,0.020957117429295402,0.16387094809551564,0.0,0.0,0.0,1.0,0.0
12,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.9904242269093897,1.0,0.0,0.0,0.0,1.0,0.0
13,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-1.0,0.8046409935173018,0.0,0.0,0.0,1.0,0.0
14,1,3.175935986739675,0.0,-1.8240640132603254,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.6080213377534418,0.1097057754274734,-0.051706644329331246,0.0,0.0,0.0,1.0,0.0
15,1,5.23812232874386,0.0,0.23812232874386063,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07937410958128688,-0.600077140783877,-0.10331764828361681,0.0,0.0,0.0,1.0,0.0
16,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
17,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
18,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
19,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
20,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
21,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
22,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
23,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
24,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
25,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
26,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
27,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
28,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
29,1,2.3848849780927064,0.0,-2.6151150219072936,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8717050073024313,0.3849442387400397,0.1332029084131503,0.0,0.0,0.0,1.0,0.0
30,1,4.223334674465041,0.0,-0.7766653255349595,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.2588884418449865,0.44046732178839343,0.2659419337275857,0.0,0.0,0.0,1.0,0.0
31,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.003274910901127248,0.29056471787943694,0.0,0.0,0.0,1.0,0.0
32,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.4001571105075263,-0.375532731536179,0.0,0.0,0.0,1.0,0.0
33,1,7.226369805704691,0.0,2.2263698057046906,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.7421232685682302,0.7680166917702418,-0.6545969817842314,0.0,0.0,0.0,1.0,0.0
34,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.3221549119415817,-0.483761795940693,0.0,0.0,0.0,1.0,0.0
35,1,4.505394891770366,0.0,-0.4946051082296341,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.16486836940987804,-0.14913129512636975,0.4449781742618989,0.0,0.0,0.0,1.0,0.0
36,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
37,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
38,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
39,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
40,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
41,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
42,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
43,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
44,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
45,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
46,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
47,1,5.21379681814975,0.0,0.21379681814974982,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.07126560604991661,0.17981995270914197,0.46024405903353927,0.0,0.0,0.0,1.0,0.0
48,1,2.6739108674872223,0.0,-2.3260891325127777,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.7753630441709258,-1.0,0.35855740405625397,0.0,0.0,0.0,1.0,0.0
49,1,2.403607940824314,0.0,-2.596392059175686,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.8654640197252287,0.052837265613882134,0.16843364572313976,0.0,0.0,0.0,1.0,0.0
50,1,7.960473792851773,0.0,2.960473792851773,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.9868245976172578,0.7482766764770028,-0.385685284948586,0.0,0.0,0.0,1.0,0.0
51,1,2.2292764831028165,0.0,-2.7707235168971835,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.9235745056323946,-0.15470164558391514,0.4393867429352302,0.0,0.0,0.0,1.0,0.0
52,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
53,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
54,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
55,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
56,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
57,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
58,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
59,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
60,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
61,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
62,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
63,1,4.028953711021074,0.0,-0.9710462889789262,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.32368209632630873,0.923140309082997,-0.536596747057591,0.0,0.0,0.0,1.0,0.0
64,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-1.0,0.4624343068721862,0.0,0.0,0.0,1.0,0.0
65,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.5317047973286086,0.5609414012252101,0.0,0.0,0.0,1.0,0.0
66,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0
67,1,4.384008885628579,0.0,-0.6159911143714211,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.20533037145714034,-0.4140821426298647,-1.0,0.0,0.0,0.0,1.0,0.0
68,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.19463709892976436,0.4596454021702744,0.0,0.0,0.0,1.0,0.0
69,1,3.092062053258481,0.0,-1.907937946741519,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.6359793155805064,-0.39132781073996764,-0.38759266003082454,0.0,0.0,0.0,1.0,0.0
70,1,7.540861974996991,0.0,2.5408619749969907,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.8469539916656637,-0.0027957522095232723,-0.49265226288535136,0.0,0.0,0.0,1.0,0.0
71,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.2495826063371083,0.7520568702894094,0.0,0.0,0.0,1.0,0.0
72,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
73,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
74,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
75,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
76,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
77,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
78,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
79,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
80,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
81,1,6.1977323255031,0.0,1.1977323255031003,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3992441085010334,-0.3445591968857622,0.5135572854737784,0.0,0.0,0.0,1.0,0.0
82,1,3.4597297880119604,0.0,-1.5402702119880396,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.5134234039960133,-0.9908367132896837,-1.0,0.0,0.0,0.0,1.0,0.0
83,1,2.1250929346757714,0.0,-2.8749070653242286,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-0.9583023551080762,-0.04608919511159415,0.05454515657895649,0.0,0.0,0.0,1.0,0.0
84,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.40640820389361354,0.5229806870456916,0.0,0.0,0.0,1.0,0.0
85,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,-0.14163253799253955,1.0,0.0,0.0,0.0,1.0,0.0
86,1,2.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,3.5,1.0,-1.0,0.1081078392503399,-0.6463810571806727,0.0,0.0,0.0,1.0,0.0
87,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
88,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
89,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
90,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
91,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
92,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
93,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
94,1,6.182849700970128,0.0,1.1828497009701284,0.0,5.0,0.0,0.0,0.0,3.5,1.0,0.3942832336567095,0.794140209206287,-0.7578802407978291,0.0,0.0,0.0,1.0,0.0
